date,Country,App,device,downloads,active_users,total_sessions,total_minutes,usage_penetration,open_rate,mb_per_user,mb_per_session
2021-06-07,A,X,android,24957,1253418,12406027,23088382,8.6992,39.7742,4.35,0.44
2021-06-07,B,Y,android,2406,26581,192795,309845,0.917,17.2524,2.66,0.37
2021-06-07,B,X,android,6271,162199,1758794,3045740,5.5954,33.7232,3.87,0.36
2021-06-07,B,Z,android,3375,82030,824280,1343699,2.8298,29.5619,2.21,0.22
2021-06-14,A,Y,android,14262,496024,5425978,10873825,3.4426,23.9526,7.36,0.67
2021-06-14,A,X,android,21962,1145395,12372824,22688677,7.9495,36.0469,3.85,0.36
2021-06-14,B,Y,android,1748,28398,247050,319230,0.9796,18.2549,3.05,0.35
2021-06-14,B,X,android,3261,168494,1622598,2717029,5.8126,35.1338,3.76,0.39
2021-06-14,B,Z,android,2098,84755,749120,1205127,2.9238,30.9424,2.19,0.25
2021-06-21,A,Y,android,17423,552724,5556101,10860243,3.8361,26.9712,6.92,0.69
2021-06-21,A,X,android,28047,1291457,14269315,26797112,8.9632,40.8272,3.64,0.33
2021-06-21,B,Y,android,2488,28718,271975,342376,0.9907,18.2272,3.96,0.42
2021-06-21,B,X,android,5522,155259,1623070,2736221,5.356,32.459,3.73,0.36
2021-06-21,B,Z,android,2997,83502,732301,1181562,2.8806,29.984,2.03,0.23
2021-06-28,A,Y,android,15964,529570,5406117,10020957,3.6754,25.8543,7.77,0.76
2021-06-28,A,X,android,26183,1171411,13083078,24209783,8.13,37.0617,3.74,0.33
2021-06-28,B,Y,android,5171,35054,352116,464563,1.2093,21.5061,3.22,0.32
2021-06-28,B,X,android,6145,185681,1769988,3116766,6.4055,38.5887,4.17,0.44
2021-06-28,B,Z,android,3185,101044,798858,1394793,3.4857,36.5927,2.79,0.35
2021-07-05,A,Y,android,15744,443092,4410576,8225062,3.0752,21.7362,6.76,0.68
2021-07-05,A,X,android,26149,1188953,12639093,24334530,8.2518,37.4293,4.16,0.39
2021-07-05,B,Y,android,3449,32116,279023,320231,1.1079,19.7687,3.04,0.35
2021-07-05,B,X,android,5641,164983,1664047,2797971,5.6915,34.1836,3.92,0.39
2021-07-05,B,Z,android,2442,86301,560410,946688,2.9771,31.2427,1.93,0.3
2021-07-12,A,Y,android,14662,518983,5439619,9420218,3.6019,25.6983,7.09,0.68
2021-07-12,A,X,android,26208,1307932,16337851,29730185,8.4687,40.3402,5.16,0.41
2021-07-12,B,Y,android,3478,43193,354855,548687,1.49,25.6977,2.11,0.26
2021-07-12,B,X,android,8245,224223,2289486,3871182,7.7351,44.7766,5.03,0.49
2021-07-12,B,Z,android,4117,113220,1013993,1677518,3.9058,39.6537,2.68,0.3
2021-07-19,A,Y,android,16470,534126,6367088,11515315,3.707,25.8411,7.89,0.66
2021-07-19,A,X,android,30760,1388850,16202330,30134325,8.9926,42.1824,4.84,0.41
2021-07-19,B,Y,android,4821,32903,274627,427353,1.1351,19.2031,2.1,0.25
2021-07-19,B,X,android,10037,214981,2097969,3617745,7.4162,42.7631,4.8,0.49
2021-07-19,B,Z,android,6317,120609,1406486,2339505,4.1607,42.6077,3.43,0.29
2021-07-26,A,Y,android,17172,547572,5615510,10275026,3.801,26.5798,6.75,0.66
2021-07-26,A,X,android,27174,1341669,15895281,27818986,8.6886,41.163,4.96,0.42
2021-07-26,B,Y,android,4477,35480,338652,449330,1.2251,20.7016,2.46,0.26
2021-07-26,B,X,android,9973,235168,2446137,4190693,8.1204,46.4612,5.08,0.49
2021-07-26,B,Z,android,5965,136618,1224059,2172634,4.7175,47.6308,2.62,0.29
2021-08-02,A,Y,android,16072,567885,6528504,11397373,3.942,26.9685,7.8,0.68
2021-08-02,A,X,android,23655,1245303,14812403,25693323,8.0645,37.3986,4.9,0.41
2021-08-02,B,Y,android,4297,68751,645268,971372,2.374,38.0635,2.43,0.26
2021-08-02,B,X,android,7896,239964,2687565,4857437,8.286,46.9203,5.44,0.49
2021-08-02,B,Z,android,3908,131521,1128832,1846368,4.5415,44.4947,2.59,0.3
2021-08-09,A,Y,android,16651,525599,6444889,11494907,3.6485,24.8587,8.07,0.66
2021-08-09,A,X,android,25901,1300156,16235978,28213473,9.0251,39.3458,5.3,0.42
2021-08-09,B,Y,android,4455,36930,331081,452626,1.2752,20.8302,2.26,0.25
2021-08-09,B,X,android,9628,231378,2565187,4561961,7.9896,45.1659,5.37,0.48
2021-08-09,B,Z,android,3756,123139,1020085,2028261,4.252,41.8696,2.44,0.29
2021-08-16,A,Y,android,15597,530501,6375504,11680419,3.6825,25.414,7.91,0.66
2021-08-16,A,X,android,26052,1350837,16038072,28111003,8.7479,39.9434,4.8,0.4
2021-08-16,B,Y,android,2942,36840,275153,465942,1.2721,20.3423,1.87,0.25
2021-08-16,B,X,android,7527,233100,2284576,4073291,8.049,43.8411,4.83,0.49
2021-08-16,B,Z,android,4075,115147,990845,1726499,3.9761,38.2909,2.56,0.3
2021-08-23,A,Y,android,15842,571978,7071564,12813774,3.9704,26.9789,8.31,0.67
2021-08-23,A,X,android,26192,1335166,17147497,29719923,8.6465,38.9962,5.34,0.42
2021-08-23,B,Y,android,3384,31571,196687,313983,1.0902,17.3157,1.58,0.25
2021-08-23,B,X,android,6908,218969,2077290,3803687,7.5611,41.3542,4.56,0.48
2021-08-23,B,Z,android,4439,116069,907558,1840099,4.0079,37.9568,2.33,0.3
2021-08-30,A,Y,android,12022,479873,5505784,9955087,3.3313,22.3089,7.74,0.67
2021-08-30,A,X,android,19694,1207715,13190514,25429832,7.8217,35.0152,4.44,0.41
2021-08-30,B,Y,android,1145,32001,231221,325283,1.1055,17.2355,1.86,0.26
2021-08-30,B,X,android,4535,225529,1919937,3187490,7.7913,42.3349,4.12,0.48
2021-08-30,B,Z,android,2361,113019,1032502,1892940,3.9045,36.58,2.76,0.3
2021-09-06,A,Y,android,11954,509604,5875619,10902856,3.5377,23.9877,7.68,0.67
2021-09-06,A,X,android,21153,1244626,12678994,24493490,8.0608,36.0888,4.1,0.4
2021-09-06,B,Y,android,2453,27415,162913,222360,0.9471,15.3309,1.54,0.26
2021-09-06,B,X,android,8047,200021,1822066,3437670,6.9101,37.9263,4.48,0.49
2021-09-06,B,Z,android,4594,99920,871109,1559790,3.4519,33.1181,2.57,0.29
2021-09-13,A,Y,android,14670,512606,5908694,10843183,3.5586,23.9183,7.72,0.67
2021-09-13,A,X,android,27021,1247299,13567239,25237687,8.0781,36.2261,4.54,0.42
2021-09-13,B,Y,android,2331,28306,213260,316860,0.9779,15.4941,1.89,0.25
2021-09-13,B,X,android,8349,210627,2052570,3472387,7.2765,39.677,4.71,0.48
2021-09-13,B,Z,android,3476,101624,944603,1550638,3.5108,32.6528,2.77,0.3
2021-09-20,A,Y,android,10226,534928,5962240,11422514,3.7135,24.5057,7.41,0.67
2021-09-20,A,X,android,15072,1252033,13838937,26680467,8.1088,36.1218,4.62,0.42
2021-09-20,B,Y,android,1687,20763,154987,187913,0.7173,11.0744,1.88,0.25
2021-09-20,B,X,android,4378,219059,2070278,3710834,7.5678,41.0419,4.6,0.49
2021-09-20,B,Z,android,2345,100331,692739,1283130,3.4661,32.0748,2.07,0.3
2021-09-27,A,Y,android,18290,599741,7350248,13383863,4.1638,27.2556,8.03,0.66
2021-09-27,A,X,android,30950,1507673,17011961,32519793,9.7653,42.693,4.61,0.41
2021-09-27,B,Y,android,2209,29169,209386,287731,1.0082,15.6751,1.8,0.25
2021-09-27,B,X,android,9179,255039,2417604,4061262,8.8151,46.428,4.73,0.5
2021-09-27,B,Z,android,3135,109106,1129039,1783869,3.7711,34.6811,3.1,0.3
2021-10-04,A,Y,android,10165,596801,6865648,12563978,4.1434,26.782,7.52,0.65
2021-10-04,A,X,android,15476,1485677,15930213,31102435,9.6228,41.9071,4.53,0.42
2021-10-04,B,Y,android,1962,24096,180148,210118,0.8329,12.6054,1.93,0.26
2021-10-04,B,X,android,12458,219054,2083149,3360095,7.5713,39.3427,4.72,0.5
2021-10-04,B,Z,android,2645,116235,807005,1363969,4.0175,36.7486,2.09,0.3
2021-10-11,A,Y,android,11783,551781,6023080,10895271,3.8308,24.7484,7.2,0.66
2021-10-11,A,X,android,18709,1440311,15567989,31163854,9.329,40.6001,4.52,0.42
2021-10-11,B,Y,android,1933,25236,134139,161536,0.8722,12.9876,1.37,0.26
2021-10-11,B,X,android,6991,218140,1948762,2983798,7.5397,38.5527,4.37,0.49
2021-10-11,B,Z,android,2120,101441,714867,1150353,3.5062,31.5768,2.09,0.3
2021-10-18,A,Y,android,12773,516237,6162128,11352630,3.5841,23.5005,7.85,0.66
2021-10-18,A,X,android,20958,1406763,15259499,29885186,9.1117,39.4494,4.56,0.42
2021-10-18,B,Y,android,2090,20305,168711,209464,0.7018,10.4044,2.14,0.26
2021-10-18,B,X,android,5395,196158,1654996,2732901,6.7799,34.3873,4.11,0.49
2021-10-18,B,Z,android,1787,84085,617197,1112632,2.9063,26.1764,2.22,0.3
2021-10-25,A,Y,android,9359,479285,5800801,9782535,3.3275,21.731,8.02,0.66
2021-10-25,A,X,android,15690,1316287,13521937,27586386,8.5256,36.8635,4.2,0.41
2021-10-25,B,Y,android,1949,20893,169784,242950,0.7221,10.6482,2.06,0.25
2021-10-25,B,X,android,3882,203217,1929189,3424739,7.0239,35.4815,4.72,0.5
2021-10-25,B,Z,android,2424,92569,702116,1378203,3.1995,29.0775,2.21,0.29
2021-11-01,A,Y,android,9812,564395,6549957,11736026,3.9187,25.0743,7.56,0.65
2021-11-01,A,X,android,16479,1388883,16316766,33646527,8.9966,38.2372,4.79,0.41
2021-11-01,B,Y,android,1782,24465,185924,234347,0.846,12.6947,1.96,0.26
2021-11-01,B,X,android,3700,204163,1732286,3050720,7.06,35.3961,4.23,0.5
2021-11-01,B,Z,android,2452,94278,794565,1500222,3.2602,29.3992,2.54,0.3
2021-11-08,A,Y,android,12088,639705,7859309,13942648,4.4416,28.4483,8.22,0.67
2021-11-08,A,X,android,18669,1466098,17766827,37668411,9.4968,40.3969,5,0.41
2021-11-08,B,Y,android,1636,26756,193150,247056,0.9252,13.6728,1.81,0.25
2021-11-08,B,X,android,4269,187721,1801019,2914933,6.4914,32.4674,4.72,0.49
2021-11-08,B,Z,android,2687,90857,790064,1228446,3.1418,27.9525,2.57,0.3
2021-11-15,A,Y,android,8760,610020,7509534,12798472,4.2355,26.9626,8.08,0.66
2021-11-15,A,X,android,10201,1382594,16297431,34771637,8.9559,37.8909,4.87,0.41
2021-11-15,B,Y,android,2110,22838,173068,233461,0.7898,11.6624,1.94,0.26
2021-11-15,B,X,android,4181,199942,1737095,3092011,6.914,35.1103,4.33,0.5
2021-11-15,B,Z,android,3574,114966,938522,1746092,3.9755,35.5706,2.45,0.3
2021-11-22,A,Y,android,11585,547792,7004955,12176837,3.8035,23.8804,8.46,0.66
2021-11-22,A,X,android,14297,1353589,15387343,32288071,8.768,36.9417,4.81,0.42
2021-11-22,B,Y,android,2460,26284,215574,328265,0.9089,13.5989,2.07,0.25
2021-11-22,B,X,android,5253,227973,1870273,3327181,7.8834,40.4553,3.98,0.49
2021-11-22,B,Z,android,4878,117628,1043076,1887271,4.0676,36.8691,2.63,0.3
2021-11-29,A,Y,android,9203,663886,8357204,13849334,4.6099,28.5391,8.45,0.67
2021-11-29,A,X,android,11196,1434477,17964902,37359130,9.2927,38.4245,5.15,0.41
2021-11-29,B,Y,android,2384,25344,221496,307618,0.8768,13.2544,2.19,0.25
2021-11-29,B,X,android,3991,226234,2007970,3591619,7.827,39.6976,4.33,0.49
2021-11-29,B,Z,android,3614,118635,1070095,1933897,4.1044,37.1577,2.65,0.29
2021-12-06,A,Y,android,16883,614031,8268707,13023023,4.2637,26.7924,8.79,0.65
2021-12-06,A,X,android,32379,1478682,16570237,33999775,9.5791,39.4942,4.67,0.42
2021-12-06,B,Y,android,2784,29379,296563,481028,1.0164,15.3051,2.56,0.25
2021-12-06,B,X,android,6659,217980,1947914,3579838,7.5415,38.8872,4.34,0.49
2021-12-06,B,Z,android,4386,131515,959525,1704883,4.55,40.7252,2.21,0.3
2021-12-13,A,Y,android,12580,670811,8523549,14209217,4.658,28.8511,8.35,0.66
2021-12-13,A,X,android,19566,1480083,16335578,32931935,9.5882,39.178,4.64,0.42
2021-12-13,B,Y,android,2609,37390,326459,483764,1.2936,19.1178,2.23,0.26
2021-12-13,B,X,android,6662,247905,2266391,4116309,8.5768,43.5801,4.53,0.5
2021-12-13,B,Z,android,4416,140369,1164349,1815060,4.8563,42.3952,2.43,0.29
2021-12-20,A,Y,android,12205,652282,9228759,14876503,4.5293,27.9122,9.35,0.66
2021-12-20,A,X,android,22880,1502455,16844864,33640053,9.7331,39.3279,4.64,0.41
2021-12-20,B,Y,android,2504,31837,350079,542819,1.1014,16.1206,2.76,0.25
2021-12-20,B,X,android,6401,251777,2391501,4614212,8.7107,44.2991,4.63,0.49
2021-12-20,B,Z,android,4587,141968,1211730,2247542,4.9116,42.4987,2.56,0.3
2021-12-27,A,Y,android,15459,692009,9285930,16039940,4.8056,29.1753,8.78,0.65
2021-12-27,A,X,android,31256,1607735,19021059,36548060,10.416,41.2433,4.97,0.42
2021-12-27,B,Y,android,2433,32809,259081,411684,1.1356,16.3134,2.03,0.26
2021-12-27,B,X,android,6550,246135,2413069,4462656,8.5196,43.094,4.86,0.5
2021-12-27,B,Z,android,3941,139034,1085482,2056920,4.8125,41.8996,2.37,0.3
2022-01-03,A,Y,android,11740,748122,10256420,18219590,5.1953,31.6576,9.25,0.67
2022-01-03,A,X,android,19727,1616632,18318543,37336430,10.4736,41.7739,4.7,0.41
2022-01-03,B,Y,android,1987,27596,192985,273179,0.9552,13.8862,1.81,0.26
2022-01-03,B,X,android,5955,235289,2189475,3912781,8.1442,41.6404,4.58,0.49
2022-01-03,B,Z,android,3708,121483,948033,1570099,4.205,36.7308,2.31,0.3
2022-01-10,A,Y,android,12271,690501,9467877,16469466,4.7951,29.2946,9.14,0.67
2022-01-10,A,X,android,20008,1512716,16505174,32787283,9.8004,38.9652,4.55,0.42
2022-01-10,B,Y,android,1947,28918,250268,398402,1.0009,14.5636,2.18,0.25
2022-01-10,B,X,android,5136,233604,2361236,4554989,8.0859,41.1305,4.97,0.49
2022-01-10,B,Z,android,2855,126026,1067313,1667639,4.3622,37.9771,2.56,0.3
2022-01-17,A,Y,android,17260,662306,8568089,15119459,4.5993,28.1418,8.68,0.67
2022-01-17,A,X,android,35377,1534274,16774347,32331787,9.9401,39.8197,4.59,0.42
2022-01-17,B,Y,android,1906,27767,181179,265425,0.9611,13.7641,1.68,0.26
2022-01-17,B,X,android,6697,231280,2153426,3920680,8.0054,40.5926,4.48,0.48
2022-01-17,B,Z,android,3472,118176,928952,1444631,4.0905,35.2634,2.36,0.3
2022-01-24,A,Y,android,15317,673043,8227879,14176105,4.6739,28.703,8.11,0.66
2022-01-24,A,X,android,27501,1591163,16469186,31327365,10.3086,41.3647,4.3,0.42
2022-01-24,B,Y,android,1916,31912,242103,309811,1.1046,15.7972,1.91,0.25
2022-01-24,B,X,android,5483,243535,2357882,4137026,8.4296,42.4887,4.66,0.48
2022-01-24,B,Z,android,3326,116264,1069511,1583471,4.0243,34.3763,2.77,0.3
2022-01-31,A,Y,android,11734,676271,9160948,15888590,4.6967,28.7472,9.1,0.67
2022-01-31,A,X,android,19265,1478853,15746380,29054228,9.5818,38.2022,4.45,0.42
2022-01-31,B,Y,android,1942,26607,204368,328667,0.9214,13.0213,1.98,0.26
2022-01-31,B,X,android,4048,242239,2137517,4037390,8.3888,41.3642,4.34,0.49
2022-01-31,B,Z,android,2522,118754,1065364,1659105,4.1125,34.8779,2.69,0.3
2022-02-07,A,Y,android,14315,802769,9177791,15355553,5.5752,34.1108,7.7,0.67
2022-02-07,A,X,android,23089,1680821,19048152,34079413,10.8904,42.671,4.6,0.41
2022-02-07,B,Y,android,1938,29451,185105,234302,1.0199,14.5428,1.61,0.26
2022-02-07,B,X,android,5792,242256,2172940,3972452,8.3894,41.5996,4.48,0.5
2022-02-07,B,Z,android,3997,128615,1278043,1892187,4.454,37.0782,2.95,0.3
2022-02-14,A,Y,android,12557,746305,10307486,18446653,5.1831,31.2393,9.26,0.67
2022-02-14,A,X,android,20431,1625163,18659229,33555077,10.5298,41.3682,4.76,0.41
2022-02-14,B,Y,android,2085,30458,196549,281707,1.0548,15.3911,1.67,0.26
2022-02-14,B,X,android,8336,254482,2529888,4738283,8.8128,43.6444,4.85,0.49
2022-02-14,B,Z,android,4303,124576,1314040,2077404,4.3141,37.149,3.13,0.3
2022-02-21,A,Y,android,11236,665935,8989455,15506432,4.6249,27.937,8.95,0.66
2022-02-21,A,X,android,20115,1403495,13998234,26568015,9.0936,35.9546,4.11,0.41
2022-02-21,B,Y,android,1350,21360,191368,288111,0.7397,10.8691,2.3,0.26
2022-02-21,B,X,android,4952,237233,2234071,3843470,8.2155,40.914,4.68,0.5
2022-02-21,B,Z,android,2576,100597,1013918,1530481,3.4837,30.4631,3.04,0.3
2022-02-28,A,Y,android,12166,693204,9556924,16720231,4.8147,29.0476,9.12,0.66
2022-02-28,A,X,android,16892,1539198,17781120,31823893,9.9737,39.3619,4.89,0.42
2022-02-28,B,Y,android,1418,28222,196501,283391,0.9778,14.7422,1.75,0.25
2022-02-28,B,X,android,4705,216330,1872355,3800285,7.4952,38.2623,4.27,0.49
2022-02-28,B,Z,android,2629,97553,878624,1429509,3.3799,29.84,2.65,0.29
2022-03-07,A,Y,android,8657,674744,8318936,14725101,4.6865,27.9476,8.28,0.67
2022-03-07,A,X,android,12224,1410585,14362343,28046583,9.1403,35.8098,4.16,0.41
2022-03-07,B,Y,android,1312,22940,172386,262903,0.7948,12.0884,1.95,0.26
2022-03-07,B,X,android,3652,221402,1944120,3644104,7.6709,39.3763,4.3,0.49
2022-03-07,B,Z,android,2581,105272,1098965,1738000,3.6474,32.0342,3.15,0.3
2022-03-14,A,Y,android,8802,719478,9224571,15779063,4.9972,29.6899,8.47,0.66
2022-03-14,A,X,android,15030,1516816,15478720,29536079,9.8286,38.5148,4.13,0.4
2022-03-14,B,Y,android,2278,30004,171891,273226,1.0395,15.4733,1.46,0.26
2022-03-14,B,X,android,4929,223255,1949187,3640116,7.7351,39.2062,4.3,0.49
2022-03-14,B,Z,android,2882,97810,1283978,1784454,3.3888,29.5015,3.86,0.29
2022-03-21,A,Y,android,12208,749671,9530003,17055945,5.2069,30.932,8.29,0.65
2022-03-21,A,X,android,20108,1512234,16640552,32669843,9.7989,38.6362,4.51,0.41
2022-03-21,B,Y,android,2461,28425,263747,368284,0.9848,14.5922,2.38,0.26
2022-03-21,B,X,android,5519,240024,1983399,3750833,8.3161,42.2344,4.06,0.49
2022-03-21,B,Z,android,2225,107263,1216598,1770891,3.7164,32.5525,3.34,0.29
2022-03-28,A,Y,android,11412,753020,9238920,15868919,5.2306,31.0719,8.18,0.67
2022-03-28,A,X,android,18759,1485558,15555045,31325153,9.6269,38.0134,4.39,0.42
2022-03-28,B,Y,android,2012,33178,218915,306784,1.1501,16.9118,1.68,0.25
2022-03-28,B,X,android,4898,232889,2025425,3905997,8.0728,40.8153,4.21,0.48
2022-03-28,B,Z,android,2527,115912,1413411,2074973,4.0179,35.4268,3.62,0.3
2022-04-04,A,Y,android,8605,730083,8814131,15574101,5.0713,30.164,7.92,0.66
2022-04-04,A,X,android,13825,1526329,15647560,31720755,9.8911,38.6062,4.21,0.41
2022-04-04,B,Y,android,1969,32560,188428,458519,1.1286,16.4142,1.48,0.26
2022-04-04,B,X,android,4591,250711,2143576,4152869,8.6906,43.7794,4.18,0.49
2022-04-04,B,Z,android,2735,110263,1139481,1764727,3.8221,33.6282,3.08,0.3
2022-04-11,A,Y,android,7415,724807,8715712,16082014,5.0346,30.0905,7.88,0.66
2022-04-11,A,X,android,11280,1404911,14353487,29046807,9.1043,36.1297,4.25,0.42
2022-04-11,B,Y,android,1578,23576,124921,193477,0.8172,11.9212,1.35,0.26
2022-04-11,B,X,android,4294,235896,2103376,3893151,8.1771,41.8529,4.39,0.49
2022-04-11,B,Z,android,1910,96944,1040780,1516054,3.3605,30.1238,3.15,0.29
2022-04-18,A,Y,android,10065,770534,9520496,17099558,5.3523,31.317,8.11,0.66
2022-04-18,A,X,android,15604,1514784,14400156,28326340,9.8163,38.2834,3.98,0.42
2022-04-18,B,Y,android,1542,25248,152491,210710,0.8752,12.6595,1.51,0.25
2022-04-18,B,X,android,4687,239720,2030599,3707613,8.3096,42.0728,4.13,0.49
2022-04-18,B,Z,android,1854,98754,1016586,1484896,3.4232,30.3009,3.02,0.29
2022-04-25,A,Y,android,9812,809798,9953412,17832208,5.6254,32.7218,8.18,0.67
2022-04-25,A,X,android,13163,1555777,16292081,31530144,10.0828,39.192,4.33,0.41
2022-04-25,B,Y,android,1393,25370,174783,328352,0.8799,12.7796,1.78,0.26
2022-04-25,B,X,android,4529,225107,2109726,3969960,7.8068,39.09,4.53,0.48
2022-04-25,B,Z,android,2039,98981,1151094,1712642,3.4327,30.2211,3.46,0.3
2022-05-02,A,Y,android,9164,731445,8452417,14801342,5.0812,29.5525,7.77,0.67
2022-05-02,A,X,android,12574,1578338,16938391,34115673,10.229,40.1476,4.49,0.42
2022-05-02,B,Y,android,1247,28199,207675,395076,0.9779,14.0098,1.88,0.26
2022-05-02,B,X,android,4970,248905,2367708,4111829,8.6322,43.1225,4.58,0.48
2022-05-02,B,Z,android,2138,113793,1386656,1969418,3.9464,34.8878,3.6,0.3
2022-05-09,A,Y,android,9063,824977,10386752,18552644,5.7309,33.2889,8.41,0.67
2022-05-09,A,X,android,13317,1704723,20437809,38038231,11.0481,42.9016,5.07,0.42
2022-05-09,B,Y,android,1276,25470,187889,300511,0.8833,12.9505,1.87,0.25
2022-05-09,B,X,android,5249,223152,2080764,3889524,7.739,39.106,4.64,0.5
2022-05-09,B,Z,android,2542,112020,1415122,1809974,3.8849,34.8676,3.79,0.3
2022-05-16,A,Y,android,27936,991959,13096445,23567038,6.8909,39.7932,8.63,0.65
2022-05-16,A,X,android,26179,1891900,23917579,45647778,12.2612,47.7479,5.29,0.42
2022-05-16,B,Y,android,1233,30789,193499,253185,1.0678,15.5271,1.6,0.25
2022-05-16,B,X,android,5717,230804,2108185,4130209,8.0044,39.7873,4.44,0.49
2022-05-16,B,Z,android,2331,109789,1546786,1896375,3.8075,33.395,4.14,0.29
2022-05-23,A,Y,android,24891,1076362,15074346,26913614,7.4772,42.4321,9.37,0.67
2022-05-23,A,X,android,35951,1913754,25393476,48879091,12.4028,47.9176,5.45,0.41
2022-05-23,B,Y,android,1589,28835,154334,211075,1,14.372,1.39,0.26
2022-05-23,B,X,android,4797,234262,2110729,3984753,8.1243,40.7663,4.42,0.49
2022-05-23,B,Z,android,2093,105896,1242038,1791025,3.6725,32.1891,3.52,0.3
2022-05-30,A,Y,android,22712,1173823,16418534,28764739,8.1549,44.7128,9.11,0.65
2022-05-30,A,X,android,30786,1970929,27109175,52060609,12.7744,48.1596,5.63,0.41
2022-05-30,B,Y,android,1789,33678,214878,255547,1.1685,16.7207,1.63,0.26
2022-05-30,B,X,android,4832,224731,2197182,3743074,7.7976,38.432,4.8,0.49
2022-05-30,B,Z,android,2213,105697,1243111,1936535,3.6674,31.8305,3.55,0.3
2022-06-06,A,Y,android,16480,1104637,14570112,27614456,7.6743,42.4695,8.69,0.66
2022-06-06,A,X,android,21717,1898566,25466553,49597927,12.3054,46.2252,5.63,0.42
2022-06-06,B,Y,android,1445,27654,212190,339203,0.9595,14.1596,1.95,0.25
2022-06-06,B,X,android,5714,231578,2191472,3907878,8.0351,39.7757,4.58,0.48
2022-06-06,B,Z,android,1992,105062,1324739,1874875,3.6454,32.2146,3.79,0.3
2022-06-13,A,Y,android,20094,1119012,15142688,29757161,7.7741,42.36,8.99,0.66
2022-06-13,A,X,android,27598,1948576,25290620,50188899,12.6296,46.8675,5.31,0.41
2022-06-13,B,Y,android,1433,29431,167138,236621,1.0212,14.8148,1.47,0.26
2022-06-13,B,X,android,6235,260672,2158663,4000784,9.0446,44.2524,4.08,0.49
2022-06-13,B,Z,android,2505,115666,1191713,1681319,4.0133,34.781,3.06,0.3
2022-06-20,A,Y,android,16462,1124678,16176813,30915957,7.8135,42.596,9.41,0.65
2022-06-20,A,X,android,21290,1891948,25733679,50690315,12.2625,45.6719,5.59,0.41
2022-06-20,B,Y,android,1607,30639,201135,261592,1.0631,15.2289,1.69,0.26
2022-06-20,B,X,android,5151,260768,2419577,3811359,9.0479,43.8176,4.46,0.48
2022-06-20,B,Z,android,2792,118640,1322573,1804288,4.1165,35.0631,3.31,0.3
2022-06-27,A,Y,android,12805,1067706,13940513,27077770,7.4183,40.7297,8.71,0.67
2022-06-27,A,X,android,16034,1761634,24016915,47738086,11.4189,42.5829,5.77,0.42
2022-06-27,B,Y,android,1429,25799,180594,269844,0.8956,13.2092,1.8,0.26
2022-06-27,B,X,android,4841,277514,2600861,4625146,9.6336,45.7477,4.62,0.49
2022-06-27,B,Z,android,3356,131332,1600309,2380971,4.5591,38.5026,3.7,0.3
2022-07-04,A,Y,android,12447,1080455,13807488,26070184,7.5069,41.0753,8.64,0.68
2022-07-04,A,X,android,15518,1778279,23936777,47139870,11.5268,42.6256,5.54,0.41
2022-07-04,B,Y,android,1526,28380,162119,289133,0.9852,14.0526,1.46,0.26
2022-07-04,B,X,android,4588,253744,2438976,4691160,8.8085,41.4512,4.75,0.49
2022-07-04,B,Z,android,2611,120433,1140687,1939803,4.1807,34.7791,2.83,0.3
2022-07-11,A,Y,android,12231,1056882,13477793,25657537,7.3431,40.3724,8.57,0.67
2022-07-11,A,X,android,15486,1826399,24806748,51094536,11.8387,43.3111,5.72,0.42
2022-07-11,B,Y,android,1617,33498,300688,422984,1.1629,16.7858,2.3,0.26
2022-07-11,B,X,android,4258,256547,2313185,4212464,8.9058,41.9697,4.48,0.5
2022-07-11,B,Z,android,2552,131005,1546228,2152311,4.5477,37.5535,3.55,0.3
2022-07-18,A,Y,android,10371,1043675,13903749,26330156,7.2513,40.1295,8.91,0.67
2022-07-18,A,X,android,13029,1784817,24045153,48689918,11.5691,42.8559,5.63,0.42
2022-07-18,B,Y,android,2228,38922,347601,521374,1.3511,19.3028,2.27,0.25
2022-07-18,B,X,android,5797,269655,2429828,4263438,9.3608,43.8334,4.41,0.49
2022-07-18,B,Z,android,2787,136407,1742939,2380181,4.7352,38.6951,3.74,0.29
2022-07-25,A,Y,android,11881,1040691,13832076,26698003,7.2306,39.4741,8.78,0.66
2022-07-25,A,X,android,15585,1790299,23708532,47985480,11.6047,42.7454,5.44,0.41
2022-07-25,B,Y,android,3231,34155,310795,505723,1.1857,16.4574,2.34,0.26
2022-07-25,B,X,android,5649,251845,2124997,3918494,8.7426,40.2494,4.16,0.49
2022-07-25,B,Z,android,2921,128451,1374252,2031274,4.4591,35.8258,3.21,0.3
2022-08-01,A,Y,android,15915,1133061,15268491,28539902,7.873,42.4485,9.06,0.67
2022-08-01,A,X,android,12299,1846340,25808029,48629555,11.9689,43.7437,5.74,0.41
2022-08-01,B,Y,android,2221,39750,307546,404175,1.3806,18.6392,1.97,0.26
2022-08-01,B,X,android,4339,263912,2384705,4244289,9.1659,42.2145,4.37,0.48
2022-08-01,B,Z,android,2442,139356,1558421,2265444,4.84,38.5381,3.34,0.3
2022-08-08,A,Y,android,11656,1149643,14341388,27541875,7.4526,42.0005,8.31,0.67
2022-08-08,A,X,android,10669,1769074,22307042,43937456,11.4681,41.7092,5.27,0.42
2022-08-08,B,Y,android,2400,41012,253685,336032,1.2853,19.3986,1.52,0.25
2022-08-08,B,X,android,4447,273894,2587288,4648789,8.5838,43.7803,4.53,0.48
